segundo,calculo,timestamp,hora_minuto,valor_real,temp_aparente,precipitacao
0,0,1531920448,13:27,19,28.59,0.094
1,0,1531920449,13:27,19,28.59,0.094
2,0,1531920450,13:27,19,28.59,0.094
3,0,1531920451,13:27,19,28.59,0.094
4,0,1531920452,13:27,19,28.59,0.094
5,0,1531920453,13:27,19,28.59,0.094
6,0,1531920454,13:27,19,28.59,0.094
7,0,1531920455,13:27,19,28.59,0.094
8,0,1531920456,13:27,19,28.59,0.094
9,0,1531920457,13:27,19,28.59,0.094
10,0,1531920458,13:27,19,28.59,0.094
11,0,1531920459,13:27,19,28.59,0.094
12,0,1531920460,13:27,19,28.59,0.094
13,0,1531920461,13:27,19,28.59,0.094
14,0,1531920462,13:27,19,28.59,0.094
15,0,1531920463,13:27,19,28.59,0.094
16,0,1531920464,13:27,19,28.59,0.094
17,0,1531920465,13:27,19,28.59,0.094
18,0,1531920466,13:27,19,28.59,0.094
19,0,1531920467,13:27,19,28.59,0.094
20,0,1531920468,13:27,19,28.59,0.094
21,0,1531920469,13:27,19,28.59,0.094
22,0,1531920470,13:27,19,28.59,0.094
23,0,1531920471,13:27,19,28.59,0.094
24,0,1531920472,13:27,19,28.59,0.094
25,0,1531920473,13:27,19,28.59,0.094
26,0,1531920474,13:27,19,28.59,0.094
27,0,1531920475,13:27,19,28.59,0.094
28,0,1531920476,13:27,19,28.59,0.094
29,0,1531920477,13:27,19,28.59,0.094
30,0,1531920478,13:27,19,28.59,0.094
31,0,1531920479,13:27,19,28.59,0.094
32,0,1531920480,13:28,19,28.59,0.094
33,0,1531920481,13:28,19,28.59,0.094
34,0,1531920482,13:28,19,28.59,0.094
35,0,1531920483,13:28,19,28.59,0.094
36,0,1531920484,13:28,19,28.59,0.094
37,0,1531920485,13:28,19,28.59,0.094
38,0,1531920486,13:28,19,28.59,0.094
39,0,1531920487,13:28,19,28.59,0.094
40,0,1531920488,13:28,19,28.59,0.094
41,0,1531920489,13:28,19,28.59,0.094
42,0,1531920490,13:28,19,28.59,0.094
43,0,1531920491,13:28,19,28.59,0.094
44,0,1531920492,13:28,19,28.59,0.094
45,0,1531920493,13:28,19,28.59,0.094
46,0,1531920494,13:28,19,28.59,0.094
47,0,1531920495,13:28,19,28.59,0.094
48,0,1531920496,13:28,19,28.59,0.094
49,0,1531920497,13:28,19,28.59,0.094
50,0,1531920498,13:28,19,28.59,0.094
51,0,1531920499,13:28,19,28.59,0.094
52,0,1531920500,13:28,19,28.59,0.094
53,0,1531920501,13:28,19,28.59,0.094
54,0,1531920502,13:28,19,28.59,0.094
55,0,1531920503,13:28,19,28.59,0.094
56,0,1531920504,13:28,19,28.59,0.094
57,0,1531920505,13:28,19,28.59,0.094
58,0,1531920506,13:28,19,28.59,0.094
59,0,1531920507,13:28,19,28.59,0.094
60,0,1531920508,13:28,19,28.59,0.094
61,0,1531920509,13:28,19,28.59,0.094
62,0,1531920510,13:28,19,28.59,0.094
63,0,1531920511,13:28,19,28.59,0.094
64,0,1531920512,13:28,19,28.59,0.094
65,0,1531920513,13:28,19,28.59,0.094
66,0,1531920514,13:28,19,28.59,0.094
67,0,1531920515,13:28,19,28.59,0.094
68,0,1531920516,13:28,19,28.59,0.094
69,0,1531920517,13:28,19,28.59,0.094
70,0,1531920518,13:28,19,28.59,0.094
71,0,1531920519,13:28,19,28.59,0.094
72,0,1531920520,13:28,19,28.59,0.094
73,0,1531920521,13:28,19,28.59,0.094
74,0,1531920522,13:28,19,28.59,0.094
75,0,1531920523,13:28,19,28.59,0.094
76,0,1531920524,13:28,19,28.59,0.094
77,0,1531920525,13:28,19,28.59,0.094
78,0,1531920526,13:28,19,28.59,0.094
79,0,1531920527,13:28,19,28.59,0.094
80,0,1531920528,13:28,19,28.59,0.094
81,1,1531920529,13:28,19,28.59,0.094
82,2,1531920530,13:28,19,28.59,0.094
83,3,1531920531,13:28,19,28.59,0.094
84,3,1531920532,13:28,19,28.59,0.094
85,3,1531920533,13:28,19,28.59,0.094
86,4,1531920534,13:28,19,28.59,0.094
87,4,1531920535,13:28,19,28.59,0.094
88,4,1531920536,13:28,19,28.59,0.094
89,4,1531920537,13:28,19,28.59,0.094
90,4,1531920538,13:28,19,28.59,0.094
91,4,1531920539,13:28,19,28.59,0.094
92,4,1531920540,13:29,19,28.59,0.094
93,4,1531920541,13:29,19,28.59,0.094
94,5,1531920542,13:29,19,28.59,0.094
95,5,1531920543,13:29,19,28.59,0.094
96,5,1531920544,13:29,19,28.59,0.094
97,5,1531920545,13:29,19,28.59,0.094
98,7,1531920546,13:29,19,28.59,0.094
99,7,1531920547,13:29,19,28.59,0.094
100,7,1531920548,13:29,19,28.59,0.094
101,7,1531920549,13:29,19,28.59,0.094
102,7,1531920550,13:29,19,28.59,0.094
103,7,1531920551,13:29,19,28.59,0.094
104,8,1531920552,13:29,19,28.59,0.094
105,8,1531920553,13:29,19,28.59,0.094
106,8,1531920554,13:29,19,28.59,0.094
107,8,1531920555,13:29,19,28.59,0.094
108,9,1531920556,13:29,19,28.59,0.094
109,9,1531920557,13:29,19,28.59,0.094
110,9,1531920558,13:29,19,28.59,0.094
111,9,1531920559,13:29,19,28.59,0.094
112,9,1531920560,13:29,19,28.59,0.094
113,10,1531920561,13:29,19,28.59,0.094
114,10,1531920562,13:29,19,28.59,0.094
115,11,1531920563,13:29,19,28.59,0.094
116,12,1531920564,13:29,19,28.59,0.094
117,12,1531920565,13:29,19,28.59,0.094
118,13,1531920566,13:29,19,28.59,0.094
119,15,1531920567,13:29,19,28.59,0.094
120,15,1531920568,13:29,19,28.59,0.0914
121,16,1531920569,13:29,19,28.59,0.0914
122,16,1531920570,13:29,19,28.59,0.0914
123,16,1531920571,13:29,19,28.59,0.0914
124,16,1531920572,13:29,19,28.59,0.0914
125,16,1531920573,13:29,19,28.59,0.0914
126,16,1531920574,13:29,19,28.59,0.0914
127,16,1531920575,13:29,19,28.59,0.0914
128,16,1531920576,13:29,19,28.59,0.0914
129,16,1531920577,13:29,19,28.59,0.0914
130,16,1531920578,13:29,19,28.59,0.0914
131,16,1531920579,13:29,19,28.59,0.0914
132,16,1531920580,13:29,19,28.59,0.0914
133,16,1531920581,13:29,19,28.59,0.0914
134,16,1531920582,13:29,19,28.59,0.0914
135,16,1531920583,13:29,19,28.59,0.0914
136,16,1531920584,13:29,19,28.59,0.0914
137,19,1531920585,13:29,19,28.59,0.0914
138,19,1531920586,13:29,19,28.59,0.0914
139,19,1531920587,13:29,19,28.59,0.0914
140,19,1531920588,13:29,19,28.59,0.0914
141,19,1531920589,13:29,19,28.59,0.0914
142,20,1531920590,13:29,19,28.59,0.0914
143,21,1531920591,13:29,19,28.59,0.0914
144,21,1531920592,13:29,19,28.59,0.0914
145,21,1531920593,13:29,19,28.59,0.0914
146,21,1531920594,13:29,19,28.59,0.0914
147,21,1531920595,13:29,19,28.59,0.0914
148,21,1531920596,13:29,19,28.59,0.0914
149,21,1531920597,13:29,19,28.59,0.0914
150,21,1531920598,13:29,19,28.59,0.0914
151,21,1531920599,13:29,19,28.59,0.0914
152,21,1531920600,13:30,21,28.59,0.0914
153,21,1531920601,13:30,21,28.59,0.0914
154,21,1531920602,13:30,21,28.59,0.0914
155,21,1531920603,13:30,21,28.59,0.0914
156,21,1531920604,13:30,21,28.59,0.0914
157,21,1531920605,13:30,21,28.59,0.0914
158,21,1531920606,13:30,21,28.59,0.0914
159,21,1531920607,13:30,21,28.59,0.0914
160,21,1531920608,13:30,21,28.59,0.0914
161,21,1531920609,13:30,21,28.59,0.0914
