segundo,calculo,timestamp,hora_minuto,valor_real
0,0,1516185697,10:41,17
1,0,1516185698,10:41,17
2,0,1516185699,10:41,17
3,0,1516185700,10:41,17
4,0,1516185701,10:41,17
5,0,1516185702,10:41,17
6,0,1516185703,10:41,17
7,0,1516185704,10:41,17
8,0,1516185705,10:41,17
9,0,1516185706,10:41,17
10,0,1516185707,10:41,17
11,0,1516185708,10:41,17
12,0,1516185709,10:41,17
13,0,1516185710,10:41,17
14,0,1516185711,10:41,17
15,0,1516185712,10:41,17
16,0,1516185713,10:41,17
17,0,1516185714,10:41,17
18,0,1516185715,10:41,17
19,0,1516185716,10:41,17
20,0,1516185717,10:41,17
21,0,1516185718,10:41,17
22,0,1516185719,10:41,17
23,0,1516185720,10:42,20
24,0,1516185721,10:42,20
25,0,1516185722,10:42,20
26,0,1516185723,10:42,20
27,0,1516185724,10:42,20
28,0,1516185725,10:42,20
29,0,1516185726,10:42,20
30,0,1516185727,10:42,20
31,0,1516185728,10:42,20
32,0,1516185729,10:42,20
33,0,1516185730,10:42,20
34,0,1516185731,10:42,20
35,0,1516185732,10:42,20
36,0,1516185733,10:42,20
37,0,1516185734,10:42,20
38,0,1516185735,10:42,20
39,0,1516185736,10:42,20
40,0,1516185737,10:42,20
41,0,1516185738,10:42,20
42,0,1516185739,10:42,20
43,0,1516185740,10:42,20
44,0,1516185741,10:42,20
45,0,1516185742,10:42,20
46,0,1516185743,10:42,20
47,0,1516185744,10:42,20
48,0,1516185745,10:42,20
49,0,1516185746,10:42,20
50,0,1516185747,10:42,20
51,0,1516185748,10:42,20
52,0,1516185749,10:42,20
53,0,1516185750,10:42,20
54,0,1516185751,10:42,20
55,0,1516185752,10:42,20
56,0,1516185753,10:42,20
57,0,1516185754,10:42,20
58,0,1516185755,10:42,20
59,0,1516185756,10:42,20
60,0,1516185757,10:42,20
61,0,1516185758,10:42,20
62,0,1516185759,10:42,20
63,0,1516185760,10:42,20
64,0,1516185761,10:42,20
65,0,1516185762,10:42,20
66,0,1516185763,10:42,20
67,0,1516185764,10:42,20
68,0,1516185765,10:42,20
69,0,1516185766,10:42,20
70,0,1516185767,10:42,20
71,0,1516185768,10:42,20
72,0,1516185769,10:42,20
73,0,1516185770,10:42,20
74,0,1516185771,10:42,20
75,0,1516185772,10:42,20
76,0,1516185773,10:42,20
77,0,1516185774,10:42,20
78,0,1516185775,10:42,20
79,0,1516185776,10:42,20
80,0,1516185777,10:42,20
81,2,1516185778,10:42,20
82,3,1516185779,10:42,20
83,7,1516185780,10:43,20
84,9,1516185781,10:43,20
85,12,1516185782,10:43,20
86,12,1516185783,10:43,20
87,13,1516185784,10:43,20
88,15,1516185785,10:43,20
89,19,1516185786,10:43,20
90,19,1516185787,10:43,20
91,19,1516185788,10:43,20
92,19,1516185789,10:43,20
93,21,1516185790,10:43,20
94,21,1516185791,10:43,20
95,22,1516185792,10:43,20
96,22,1516185793,10:43,20
97,24,1516185794,10:43,20
98,25,1516185795,10:43,20
99,25,1516185796,10:43,20
100,25,1516185797,10:43,20
101,25,1516185798,10:43,20
102,25,1516185799,10:43,20
103,25,1516185800,10:43,20
104,26,1516185801,10:43,20
105,27,1516185802,10:43,20
106,28,1516185803,10:43,20
107,28,1516185804,10:43,20
108,28,1516185805,10:43,20
109,28,1516185806,10:43,20
110,30,1516185807,10:43,20
111,31,1516185808,10:43,20
112,31,1516185809,10:43,20
113,31,1516185810,10:43,20
114,32,1516185811,10:43,20
115,32,1516185812,10:43,20
116,32,1516185813,10:43,20
117,32,1516185814,10:43,20
118,32,1516185815,10:43,20
119,32,1516185816,10:43,20
120,32,1516185817,10:43,20
121,33,1516185818,10:43,20
122,36,1516185819,10:43,20
123,36,1516185820,10:43,20
124,39,1516185821,10:43,20
125,41,1516185822,10:43,20
126,41,1516185823,10:43,20
127,47,1516185824,10:43,20
128,47,1516185825,10:43,20
129,48,1516185826,10:43,20
130,48,1516185827,10:43,20
131,49,1516185828,10:43,20
132,49,1516185829,10:43,20
133,49,1516185830,10:43,20
134,51,1516185831,10:43,20
135,52,1516185832,10:43,20
136,53,1516185833,10:43,20
137,53,1516185834,10:43,20
138,54,1516185835,10:43,20
139,54,1516185836,10:43,20
140,54,1516185837,10:43,20
141,54,1516185838,10:43,20
142,54,1516185839,10:43,20
143,55,1516185840,10:44,20
