segundo,calculo,timestamp,hora_minuto,valor_real,temp_aparente,precipitacao
0,0,1529492762,11:06,49,26.56,0
1,0,1529492763,11:06,49,26.56,0
2,0,1529492764,11:06,49,26.56,0
3,0,1529492765,11:06,49,26.56,0
4,0,1529492766,11:06,49,26.56,0
5,0,1529492767,11:06,49,26.56,0
6,0,1529492768,11:06,49,26.56,0
7,0,1529492769,11:06,49,26.56,0
8,0,1529492770,11:06,49,26.56,0
9,0,1529492771,11:06,49,26.56,0
10,0,1529492772,11:06,49,26.56,0
11,0,1529492773,11:06,49,26.56,0
12,0,1529492774,11:06,49,26.56,0
13,0,1529492775,11:06,49,26.56,0
14,0,1529492776,11:06,49,26.56,0
15,0,1529492777,11:06,49,26.56,0
16,0,1529492778,11:06,49,26.56,0
17,0,1529492779,11:06,49,26.56,0
18,0,1529492780,11:06,49,26.56,0
19,0,1529492781,11:06,49,26.56,0
20,0,1529492782,11:06,49,26.56,0
21,0,1529492783,11:06,49,26.56,0
22,0,1529492784,11:06,49,26.56,0
23,0,1529492785,11:06,49,26.56,0
24,0,1529492786,11:06,49,26.56,0
25,0,1529492787,11:06,49,26.56,0
26,0,1529492788,11:06,49,26.56,0
27,0,1529492789,11:06,49,26.56,0
28,0,1529492790,11:06,49,26.56,0
29,0,1529492791,11:06,49,26.56,0
30,0,1529492792,11:06,49,26.56,0
31,0,1529492793,11:06,49,26.56,0
32,0,1529492794,11:06,49,26.56,0
33,0,1529492795,11:06,49,26.56,0
34,0,1529492796,11:06,49,26.56,0
35,0,1529492797,11:06,49,26.56,0
36,0,1529492798,11:06,49,26.56,0
37,0,1529492799,11:06,49,26.56,0
38,0,1529492800,11:06,49,26.56,0
39,0,1529492801,11:06,49,26.56,0
40,0,1529492802,11:06,49,26.56,0
41,0,1529492803,11:06,49,26.56,0
42,0,1529492804,11:06,49,26.56,0
43,0,1529492805,11:06,49,26.56,0
44,0,1529492806,11:06,49,26.56,0
45,0,1529492807,11:06,49,26.56,0
46,0,1529492808,11:06,49,26.56,0
47,0,1529492809,11:06,49,26.56,0
48,0,1529492810,11:06,49,26.56,0
49,0,1529492811,11:06,49,26.56,0
50,0,1529492812,11:06,49,26.56,0
51,0,1529492813,11:06,49,26.56,0
52,0,1529492814,11:06,49,26.56,0
53,0,1529492815,11:06,49,26.56,0
54,0,1529492816,11:06,49,26.56,0
